air_inflow,air_end_temp,motor_current,motor_rpm,motor_temp,motor_vibe,type
2.89,58.23,37.38,3058.0,73.98,3.7,30
2.04,47.01,26.41,2161.0,64.01,3.2,30
1.84,44.38,23.83,1950.0,61.67,3.08,30
2.03,46.83,26.23,2146.0,63.84,3.19,30
1.36,38.06,17.66,1445.0,56.06,2.8,30
1.82,44.11,23.58,1929.0,61.43,3.07,30
2.77,56.63,35.81,2930.0,72.56,3.63,30
1.28,36.9,16.52,1352.0,55.02,2.75,30
3.23,62.76,41.81,3421.0,78.01,3.9,30
2.07,47.35,26.74,2188.0,64.31,3.22,30
1.34,37.76,17.37,1421.0,55.79,2.79,30
2.25,49.83,29.16,2386.0,66.51,3.33,30
1.37,38.14,17.73,1451.0,56.12,2.81,30
2.98,59.5,38.62,3160.0,75.11,3.76,30
1.57,40.84,20.37,1667.0,58.52,2.93,30
2.59,54.29,33.53,2743.0,70.48,3.52,30
1.28,36.95,16.57,1356.0,55.07,2.75,30
1.54,40.39,19.93,1631.0,58.12,2.91,30
2.76,56.58,35.76,2926.0,72.51,3.63,30
1.72,42.78,22.27,1822.0,60.24,3.01,30
1.61,41.26,20.79,1701.0,58.9,2.95,30
2.98,59.49,38.61,3159.0,75.1,3.76,30
1.83,44.26,23.72,1941.0,61.57,3.08,30
2.28,50.11,29.44,2409.0,66.77,3.34,30
2.69,55.66,34.87,2853.0,71.7,3.59,30
3.33,64.03,43.05,3522.0,79.13,3.96,30
1.78,43.58,23.05,1886.0,60.96,3.05,30
1.89,45.06,24.51,2005.0,62.28,3.11,30
1.93,45.58,25.01,2046.0,62.73,3.14,30
2.53,53.43,32.68,2674.0,69.71,3.49,30
1.87,44.79,24.24,1983.0,62.03,3.1,30
1.89,44.98,24.42,1998.0,62.2,3.11,30
2.25,49.74,29.08,2379.0,66.43,3.32,30
2.93,58.83,37.96,3106.0,74.51,3.73,30
3.35,64.29,43.3,3543.0,79.37,3.97,30
2.93,58.83,37.96,3106.0,74.51,3.73,30
1.74,43.06,22.55,1845.0,60.5,3.03,30
2.71,55.88,35.08,2870.0,71.89,3.59,30
2.69,55.66,34.87,2853.0,71.7,3.59,30
1.19,35.73,15.38,1258.0,53.98,2.7,30
1.34,37.78,17.38,1422.0,55.8,2.79,30
2.75,56.43,35.62,2914.0,72.38,3.62,30
3.26,63.13,42.17,3450.0,78.33,3.92,30
2.87,58.03,37.18,3042.0,73.8,3.69,30
2.35,51.06,30.37,2485.0,67.61,3.38,30
2.65,55.08,34.3,2806.0,71.18,3.56,30
2.11,47.96,27.34,2237.0,64.86,3.24,30
2.33,50.83,30.14,2466.0,67.4,3.37,30
3.23,62.74,41.79,3419.0,77.99,3.9,30
1.35,37.86,17.47,1429.0,55.88,2.79,30
1.65,41.86,21.38,1749.0,59.43,2.97,30
1.94,45.65,25.08,2052.0,62.8,3.14,30
2.92,58.69,37.83,3095.0,74.39,3.72,30
3.21,62.54,41.59,3403.0,77.81,3.89,30
3.05,60.35,39.45,3228.0,75.87,3.79,30
2.37,51.43,30.73,2514.0,67.93,3.4,30
1.55,40.5,20.04,1640.0,58.22,2.91,30
2.31,50.64,29.96,2451.0,67.23,3.36,30
3.14,61.51,40.59,3321.0,76.9,3.85,30
2.85,57.66,36.83,3013.0,73.48,3.67,30
1.58,40.89,20.42,1671.0,58.57,2.93,30
2.85,57.76,36.92,3021.0,73.57,3.68,30
2.79,56.91,36.09,2953.0,72.81,3.64,30
3.37,64.55,43.56,3564.0,79.6,3.98,30
1.44,39.03,18.6,1522.0,56.91,2.85,30
2.62,54.66,33.89,2773.0,70.81,3.54,30
2.01,46.54,25.95,2123.0,63.59,3.18,30
1.89,45.08,24.52,2006.0,62.29,3.11,30
3.32,63.89,42.91,3511.0,79.01,3.95,30
2.8,57.1,36.28,2968.0,72.98,3.65,30
2.0,46.44,25.85,2115.0,63.5,3.18,30
2.6,54.39,33.62,2751.0,70.57,3.53,30
2.36,51.25,30.56,2500.0,67.78,3.39,30
1.73,42.86,22.35,1829.0,60.32,3.02,30
1.43,38.88,18.46,1510.0,56.78,2.84,30
2.8,57.05,36.23,2964.0,72.93,3.65,30
1.65,41.89,21.4,1751.0,59.46,2.97,30
1.32,37.53,17.14,1402.0,55.58,2.78,30
3.02,59.99,39.1,3199.0,75.54,3.78,30
1.44,39.1,18.68,1528.0,56.98,2.85,30
1.21,36.05,15.69,1284.0,54.27,2.71,30
1.48,39.54,19.1,1563.0,57.37,2.87,30
2.2,49.16,28.51,2333.0,65.92,3.3,30
1.4,38.49,18.08,1479.0,56.43,2.82,30
1.85,44.45,23.91,1956.0,61.73,3.09,30
3.25,63.06,42.11,3445.0,78.28,3.91,30
2.08,47.55,26.94,2204.0,64.49,3.22,30
3.0,59.73,38.84,3178.0,75.31,3.77,30
2.13,48.23,27.6,2258.0,65.09,3.25,30
1.76,43.3,22.78,1864.0,60.71,3.04,30
1.67,42.1,21.61,1768.0,59.64,2.98,30
2.22,49.44,28.78,2355.0,66.17,3.31,30
2.57,53.96,33.21,2717.0,70.19,3.51,30
3.27,63.28,42.31,3462.0,78.47,3.92,30
1.33,37.56,17.17,1405.0,55.61,2.78,30
2.86,57.89,37.05,3031.0,73.68,3.68,30
2.24,49.61,28.95,2369.0,66.32,3.32,30
1.16,35.3,14.96,1224.0,53.6,2.68,30
1.23,36.34,15.97,1307.0,54.52,2.73,30
1.6,41.14,20.67,1691.0,58.79,2.94,30
1.25,36.58,16.21,1326.0,54.73,2.74,30
3.26,63.18,42.22,3454.0,78.38,3.92,30
3.27,63.28,42.31,3462.0,78.47,3.92,30
3.2,62.35,41.41,3388.0,77.64,3.88,30
1.25,36.54,16.17,1323.0,54.7,2.74,30
2.04,46.95,26.35,2156.0,63.96,3.2,30
2.72,55.94,35.14,2875.0,71.94,3.6,30
2.02,46.69,26.09,2135.0,63.72,3.19,30
1.96,45.93,25.35,2074.0,63.04,3.15,30
2.12,48.04,27.41,2243.0,64.92,3.25,30
1.82,44.13,23.59,1930.0,61.44,3.07,30
2.13,48.24,27.61,2259.0,65.1,3.26,30
3.06,60.5,39.6,3240.0,76.0,3.8,30
1.78,43.58,23.05,1886.0,60.96,3.05,30
3.18,62.14,41.2,3371.0,77.46,3.87,30
2.82,57.26,36.43,2981.0,73.12,3.66,30
1.67,42.09,21.6,1767.0,59.63,2.98,30
1.5,39.9,19.46,1592.0,57.69,2.88,30
1.91,45.26,24.7,2021.0,62.46,3.12,30
2.9,58.33,37.47,3066.0,74.07,3.7,30
3.32,63.88,42.9,3510.0,79.0,3.95,30
2.01,46.64,26.05,2131.0,63.68,3.18,30
2.26,49.85,29.19,2388.0,66.53,3.33,30
1.24,36.35,15.99,1308.0,54.53,2.73,30
2.85,57.73,36.89,3018.0,73.53,3.68,30
1.72,42.83,22.32,1826.0,60.29,3.01,30
1.16,35.31,14.97,1225.0,53.61,2.68,30
2.3,50.38,29.7,2430.0,67.0,3.35,30
3.05,60.43,39.53,3234.0,75.93,3.8,30
2.09,47.66,27.05,2213.0,64.59,3.23,30
2.03,46.84,26.24,2147.0,63.86,3.19,30
2.4,51.79,31.08,2543.0,68.26,3.41,30
2.05,47.18,26.57,2174.0,64.16,3.21,30
1.96,45.88,25.3,2070.0,63.0,3.15,30
3.32,63.88,42.9,3510.0,79.0,3.95,30
2.01,46.54,25.95,2123.0,63.59,3.18,30
3.23,62.78,41.82,3422.0,78.02,3.9,30
2.21,49.3,28.65,2344.0,66.04,3.3,30
3.2,62.39,41.45,3391.0,77.68,3.88,30
1.6,41.11,20.64,1689.0,58.77,2.94,30
2.66,55.15,34.37,2812.0,71.24,3.56,30
3.08,60.81,39.91,3265.0,76.28,3.81,30
2.67,55.35,34.56,2828.0,71.42,3.57,30
2.2,49.06,28.42,2325.0,65.83,3.29,30
1.71,42.69,22.18,1815.0,60.17,3.01,30
2.61,54.49,33.72,2759.0,70.66,3.53,30
1.87,44.78,24.22,1982.0,62.02,3.1,30
1.15,35.19,14.85,1215.0,53.5,2.68,30
2.45,52.4,31.68,2592.0,68.8,3.44,30
3.06,60.5,39.6,3240.0,76.0,3.8,30
2.95,59.05,38.18,3124.0,74.71,3.74,30
1.65,41.78,21.29,1742.0,59.36,2.97,30
1.58,40.85,20.39,1668.0,58.53,2.93,30
1.85,44.46,23.92,1957.0,61.74,3.09,30
1.39,38.38,17.97,1470.0,56.33,2.82,30
2.35,51.06,30.37,2485.0,67.61,3.38,30
1.74,43.0,22.49,1840.0,60.44,3.02,30
2.4,51.8,31.09,2544.0,68.27,3.41,30
1.45,39.25,18.82,1540.0,57.11,2.86,30
1.41,38.71,18.3,1497.0,56.63,2.83,30
2.96,59.18,38.3,3134.0,74.82,3.74,30
1.55,40.55,20.09,1644.0,58.27,2.91,30
3.36,64.41,43.43,3553.0,79.48,3.97,30
3.31,63.8,42.83,3504.0,78.93,3.95,30
3.28,63.4,42.44,3472.0,78.58,3.93,30
2.31,50.55,29.87,2444.0,67.16,3.36,30
1.53,40.3,19.85,1624.0,58.04,2.9,30
1.69,42.41,21.91,1793.0,59.92,3.0,30
2.95,59.04,38.17,3123.0,74.7,3.74,30
2.6,54.38,33.61,2750.0,70.56,3.53,30
1.29,37.05,16.67,1364.0,55.16,2.76,30
2.72,55.96,35.16,2877.0,71.97,3.6,30
1.75,43.2,22.68,1856.0,60.62,3.03,30
1.4,38.51,18.1,1481.0,56.46,2.82,30
3.19,62.21,41.27,3377.0,77.52,3.88,30
2.08,47.51,26.9,2201.0,64.46,3.22,30
2.64,54.9,34.12,2792.0,71.02,3.55,30
1.85,44.51,23.97,1961.0,61.79,3.09,30
1.53,40.23,19.78,1618.0,57.98,2.9,30
1.99,46.39,25.8,2111.0,63.46,3.17,30
3.02,59.96,39.07,3197.0,75.52,3.78,30
3.31,63.76,42.79,3501.0,78.9,3.95,30
2.96,59.2,38.33,3136.0,74.84,3.74,30
2.35,51.1,30.41,2488.0,67.64,3.38,30
1.46,39.36,18.93,1549.0,57.21,2.86,30
2.21,49.19,28.54,2335.0,65.94,3.3,30
1.83,44.28,23.74,1942.0,61.58,3.08,30
2.88,58.13,37.28,3050.0,73.89,3.69,30
2.13,48.14,27.51,2251.0,65.01,3.25,30
2.69,55.64,34.85,2851.0,71.68,3.58,30
1.78,43.58,23.05,1886.0,60.96,3.05,30
2.94,58.96,38.1,3117.0,74.63,3.73,30
1.99,46.38,25.79,2110.0,63.44,3.17,30
2.26,49.9,29.24,2392.0,66.58,3.33,30
3.15,61.73,40.8,3338.0,77.09,3.85,30
2.91,58.46,37.61,3077.0,74.19,3.71,30
1.75,43.11,22.6,1849.0,60.54,3.03,30
1.68,42.26,21.77,1781.0,59.79,2.99,30
1.87,44.74,24.19,1979.0,61.99,3.1,30
1.68,42.21,21.72,1777.0,59.74,2.99,30
2.08,47.58,26.96,2206.0,64.51,3.23,30
1.75,43.15,22.64,1852.0,60.58,3.03,30
2.12,48.0,27.38,2240.0,64.89,3.24,30
2.46,52.59,31.86,2607.0,68.97,3.45,30
2.06,47.24,26.63,2179.0,64.21,3.21,30
1.26,36.65,16.28,1332.0,54.8,2.74,30
2.47,52.68,31.95,2614.0,69.04,3.45,30
2.95,59.1,38.23,3128.0,74.76,3.74,30
3.15,61.64,40.71,3331.0,77.01,3.85,30
1.16,35.33,14.98,1226.0,53.62,2.68,30
2.62,54.74,33.97,2779.0,70.88,3.54,30
1.5,39.89,19.45,1591.0,57.68,2.88,30
3.27,63.29,42.33,3463.0,78.48,3.92,30
1.76,43.3,22.78,1864.0,60.71,3.04,30
2.21,49.29,28.64,2343.0,66.03,3.3,30
1.74,43.09,22.57,1847.0,60.52,3.03,30
2.22,49.33,28.67,2346.0,66.07,3.3,30
3.02,60.03,39.14,3202.0,75.58,3.78,30
2.2,49.13,28.48,2330.0,65.89,3.29,30
2.94,58.93,38.06,3114.0,74.6,3.73,30
3.25,62.95,42.0,3436.0,78.18,3.91,30
2.27,50.01,29.35,2401.0,66.68,3.33,30
1.44,39.03,18.6,1522.0,56.91,2.85,30
2.43,52.18,31.46,2574.0,68.6,3.43,30
1.44,39.1,18.68,1528.0,56.98,2.85,30
2.03,46.84,26.24,2147.0,63.86,3.19,30
2.75,56.45,35.64,2916.0,72.4,3.62,30
2.49,52.91,32.18,2633.0,69.26,3.46,30
3.0,59.65,38.77,3172.0,75.24,3.76,30
1.3,37.25,16.87,1380.0,55.33,2.77,30
1.72,42.74,22.23,1819.0,60.21,3.01,30
3.33,64.08,43.1,3526.0,79.18,3.96,30
3.17,62.01,41.08,3361.0,77.34,3.87,30
1.22,36.2,15.84,1296.0,54.4,2.72,30
1.62,41.4,20.92,1712.0,59.02,2.95,30
2.01,46.6,26.01,2128.0,63.64,3.18,30
1.4,38.48,18.06,1478.0,56.42,2.82,30
2.83,57.48,36.64,2998.0,73.31,3.67,30
2.2,49.11,28.47,2329.0,65.88,3.29,30
2.42,51.98,31.26,2558.0,68.42,3.42,30
1.78,43.5,22.98,1880.0,60.89,3.04,30
2.69,55.61,34.82,2849.0,71.66,3.58,30
2.9,58.34,37.49,3067.0,74.08,3.7,30
3.02,59.99,39.1,3199.0,75.54,3.78,30
2.12,48.03,27.4,2242.0,64.91,3.25,30
2.18,48.89,28.25,2311.0,65.68,3.28,30
1.34,37.68,17.28,1414.0,55.71,2.79,30
1.38,38.2,17.8,1456.0,56.18,2.81,30
1.86,44.56,24.02,1965.0,61.83,3.09,30
2.23,49.55,28.89,2364.0,66.27,3.31,30
2.03,46.9,26.3,2152.0,63.91,3.2,30
3.1,61.09,40.17,3287.0,76.52,3.83,30
1.34,37.7,17.31,1416.0,55.73,2.79,30
1.24,36.38,16.01,1310.0,54.56,2.73,30
1.37,38.1,17.7,1448.0,56.09,2.8,30
3.07,60.65,39.75,3252.0,76.13,3.81,30
1.21,35.98,15.62,1278.0,54.2,2.71,30
2.46,52.56,31.84,2605.0,68.94,3.45,30
1.53,40.25,19.8,1620.0,58.0,2.9,30
1.33,37.66,17.27,1413.0,55.7,2.79,30
1.74,42.99,22.48,1839.0,60.43,3.02,30
2.84,57.54,36.7,3003.0,73.37,3.67,30
2.15,48.45,27.82,2276.0,65.29,3.26,30
1.66,42.01,21.52,1761.0,59.57,2.98,30
2.29,50.35,29.68,2428.0,66.98,3.35,30
2.38,51.49,30.79,2519.0,67.99,3.4,30
3.07,60.58,39.67,3246.0,76.07,3.8,30
1.28,36.93,16.55,1354.0,55.04,2.75,30
1.28,36.96,16.59,1357.0,55.08,2.75,30
2.56,53.9,33.15,2712.0,70.13,3.51,30
2.23,49.45,28.8,2356.0,66.18,3.31,30
1.63,41.54,21.06,1723.0,59.14,2.96,30
1.54,40.43,19.97,1634.0,58.16,2.91,30
3.08,60.8,39.89,3264.0,76.27,3.81,30
1.96,45.89,25.31,2071.0,63.01,3.15,30
2.58,54.19,33.43,2735.0,70.39,3.52,30
2.08,47.5,26.89,2200.0,64.44,3.22,30
2.28,50.24,29.57,2419.0,66.88,3.34,30
3.18,62.13,41.19,3370.0,77.44,3.87,30
1.78,43.51,22.99,1881.0,60.9,3.05,30
2.67,55.3,34.52,2824.0,71.38,3.57,30
1.46,39.39,18.96,1551.0,57.23,2.86,30
2.28,50.18,29.5,2414.0,66.82,3.34,30
1.54,40.38,19.92,1630.0,58.11,2.91,30
2.75,56.34,35.53,2907.0,72.3,3.62,30
1.68,42.3,21.8,1784.0,59.82,2.99,30
1.23,36.31,15.95,1305.0,54.5,2.73,30
1.43,38.86,18.44,1509.0,56.77,2.84,30
2.99,59.64,38.76,3171.0,75.23,3.76,30
2.63,54.76,33.99,2781.0,70.9,3.55,30
2.88,58.09,37.24,3047.0,73.86,3.69,30
3.18,62.03,41.09,3362.0,77.36,3.87,30
2.04,46.94,26.34,2155.0,63.94,3.2,30
1.47,39.41,18.98,1553.0,57.26,2.86,30
1.15,35.26,14.92,1221.0,53.57,2.68,30
1.19,35.75,15.4,1260.0,54.0,2.7,30
2.05,47.09,26.49,2167.0,64.08,3.2,30
3.21,62.43,41.48,3394.0,77.71,3.89,30
3.35,64.39,43.4,3551.0,79.46,3.97,30
2.72,55.95,35.15,2876.0,71.96,3.6,30
2.56,53.86,33.11,2709.0,70.1,3.51,30
2.16,48.63,27.99,2290.0,65.44,3.27,30
3.35,64.28,43.29,3542.0,79.36,3.97,30
1.17,35.55,15.2,1244.0,53.82,2.69,30
2.89,58.23,37.38,3058.0,73.98,3.7,30
2.31,50.61,29.93,2449.0,67.21,3.36,30
1.81,43.98,23.44,1918.0,61.31,3.07,30
2.99,59.54,38.66,3163.0,75.14,3.76,30
1.36,38.03,17.62,1442.0,56.02,2.8,30
2.09,47.63,27.01,2210.0,64.56,3.23,30
1.74,42.98,22.46,1838.0,60.42,3.02,30
1.4,38.5,18.09,1480.0,56.44,2.82,30
2.68,55.45,34.66,2836.0,71.51,3.58,30
2.77,56.69,35.87,2935.0,72.61,3.63,30
1.51,39.93,19.48,1594.0,57.71,2.89,30
1.69,42.33,21.83,1786.0,59.84,2.99,30
2.22,49.35,28.7,2348.0,66.09,3.3,30
2.63,54.81,34.04,2785.0,70.94,3.55,30
2.18,48.91,28.27,2313.0,65.7,3.29,30
1.54,40.39,19.93,1631.0,58.12,2.91,30
1.64,41.66,21.18,1733.0,59.26,2.96,30
2.38,51.54,30.84,2523.0,68.03,3.4,30
1.87,44.78,24.22,1982.0,62.02,3.1,30
2.43,52.14,31.42,2571.0,68.57,3.43,30
1.61,41.26,20.79,1701.0,58.9,2.95,30
1.88,44.94,24.38,1995.0,62.17,3.11,30
2.43,52.14,31.42,2571.0,68.57,3.43,30
1.77,43.45,22.93,1876.0,60.84,3.04,30
2.32,50.73,30.04,2458.0,67.31,3.37,30
3.01,59.79,38.9,3183.0,75.37,3.77,30
1.48,39.55,19.12,1564.0,57.38,2.87,30
2.04,46.98,26.38,2158.0,63.98,3.2,30
1.72,42.74,22.23,1819.0,60.21,3.01,30
2.09,47.69,27.07,2215.0,64.61,3.23,30
1.5,39.9,19.46,1592.0,57.69,2.88,30
2.76,56.58,35.76,2926.0,72.51,3.63,30
2.19,48.96,28.32,2317.0,65.74,3.29,30
3.21,62.44,41.49,3395.0,77.72,3.89,30
2.08,47.49,26.88,2199.0,64.43,3.22,30
2.81,57.23,36.4,2978.0,73.09,3.65,30
1.2,35.9,15.55,1272.0,54.13,2.71,30
3.14,61.55,40.63,3324.0,76.93,3.85,30
3.23,62.69,41.74,3415.0,77.94,3.9,30
1.79,43.71,23.19,1897.0,61.08,3.05,30
1.39,38.38,17.97,1470.0,56.33,2.82,30
3.08,60.81,39.91,3265.0,76.28,3.81,30
2.56,53.88,33.12,2710.0,70.11,3.51,30
3.12,61.35,40.43,3308.0,76.76,3.84,30
1.21,35.95,15.6,1276.0,54.18,2.71,30
1.26,36.61,16.24,1329.0,54.77,2.74,30
1.62,41.4,20.92,1712.0,59.02,2.95,30
3.15,61.68,40.75,3334.0,77.04,3.85,30
2.44,52.29,31.57,2583.0,68.7,3.44,30
1.9,45.18,24.62,2014.0,62.38,3.12,30
2.21,49.29,28.64,2343.0,66.03,3.3,30
2.86,57.9,37.06,3032.0,73.69,3.68,30
3.07,60.68,39.77,3254.0,76.16,3.81,30
2.67,55.3,34.52,2824.0,71.38,3.57,30
2.94,58.98,38.11,3118.0,74.64,3.73,30
2.04,46.99,26.39,2159.0,63.99,3.2,30
1.53,40.23,19.78,1618.0,57.98,2.9,30
1.57,40.78,20.31,1662.0,58.47,2.92,30
2.43,52.1,31.39,2568.0,68.53,3.43,30
2.41,51.86,31.15,2549.0,68.32,3.42,30
2.56,53.9,33.15,2712.0,70.13,3.51,30
2.85,57.68,36.84,3014.0,73.49,3.67,30
2.56,53.84,33.09,2707.0,70.08,3.5,30
1.38,38.2,17.8,1456.0,56.18,2.81,30
1.93,45.55,24.98,2044.0,62.71,3.14,30
1.35,37.84,17.44,1427.0,55.86,2.79,30
1.94,45.66,25.09,2053.0,62.81,3.14,30
1.97,46.11,25.53,2089.0,63.21,3.16,30
1.81,44.0,23.47,1920.0,61.33,3.07,30
3.34,64.19,43.21,3535.0,79.28,3.96,30
2.49,52.91,32.18,2633.0,69.26,3.46,30
2.16,48.56,27.93,2285.0,65.39,3.27,30
3.03,60.06,39.17,3205.0,75.61,3.78,30
1.26,36.73,16.35,1338.0,54.87,2.74,30
1.67,42.09,21.6,1767.0,59.63,2.98,30
2.58,54.1,33.34,2728.0,70.31,3.52,30
3.19,62.18,41.24,3374.0,77.49,3.87,30
3.04,60.25,39.36,3220.0,75.78,3.79,30
1.95,45.79,25.21,2063.0,62.92,3.15,30
1.96,45.88,25.3,2070.0,63.0,3.15,30
1.46,39.39,18.96,1551.0,57.23,2.86,30
1.62,41.39,20.91,1711.0,59.01,2.95,30
2.1,47.76,27.15,2221.0,64.68,3.23,30
1.14,35.09,14.75,1207.0,53.41,2.67,30
2.55,53.8,33.05,2704.0,70.04,3.5,30
2.72,56.05,35.25,2884.0,72.04,3.6,30
3.25,63.03,42.07,3442.0,78.24,3.91,30
3.06,60.44,39.54,3235.0,75.94,3.8,30
2.72,55.98,35.18,2878.0,71.98,3.6,30
1.95,45.84,25.26,2067.0,62.97,3.15,30
2.21,49.31,28.66,2345.0,66.06,3.3,30
3.03,60.16,39.27,3213.0,75.7,3.79,30
2.92,58.6,37.74,3088.0,74.31,3.72,30
1.83,44.16,23.63,1933.0,61.48,3.07,30
3.13,61.44,40.52,3315.0,76.83,3.84,30
1.27,36.78,16.4,1342.0,54.91,2.75,30
1.16,35.33,14.98,1226.0,53.62,2.68,30
2.97,59.36,38.49,3149.0,74.99,3.75,30
3.13,61.36,40.44,3309.0,76.77,3.84,30
2.83,57.45,36.62,2996.0,73.29,3.66,30
2.7,55.76,34.97,2861.0,71.79,3.59,30
3.09,60.86,39.95,3269.0,76.32,3.82,30
1.99,46.34,25.75,2107.0,63.41,3.17,30
3.23,62.8,41.85,3424.0,78.04,3.9,30
1.22,36.19,15.83,1295.0,54.39,2.72,30
1.99,46.28,25.69,2102.0,63.36,3.17,30
1.48,39.63,19.19,1570.0,57.44,2.87,30
1.49,39.78,19.34,1582.0,57.58,2.88,30
2.2,49.11,28.47,2329.0,65.88,3.29,30
3.09,60.93,40.02,3274.0,76.38,3.82,30
2.91,58.45,37.6,3076.0,74.18,3.71,30
2.42,52.05,31.34,2564.0,68.49,3.42,30
1.14,35.1,14.76,1208.0,53.42,2.67,30
2.36,51.21,30.52,2497.0,67.74,3.39,30
1.28,36.94,16.56,1355.0,55.06,2.75,30
1.84,44.34,23.8,1947.0,61.63,3.08,30
2.25,49.78,29.11,2382.0,66.47,3.32,30
1.6,41.15,20.68,1692.0,58.8,2.94,30
1.38,38.3,17.89,1464.0,56.27,2.81,30
2.99,59.61,38.73,3169.0,75.21,3.76,30
1.81,43.9,23.37,1912.0,61.24,3.06,30
1.7,42.49,21.99,1799.0,59.99,3.0,30
2.81,57.21,36.39,2977.0,73.08,3.65,30
3.33,64.04,43.06,3523.0,79.14,3.96,30
1.86,44.63,24.08,1970.0,61.89,3.09,30
2.67,55.34,34.55,2827.0,71.41,3.57,30
1.2,35.9,15.55,1272.0,54.13,2.71,30
2.09,47.64,27.02,2211.0,64.57,3.23,30
2.71,55.81,35.02,2865.0,71.83,3.59,30
2.55,53.8,33.05,2704.0,70.04,3.5,30
3.23,62.79,41.84,3423.0,78.03,3.9,30
1.45,39.16,18.74,1533.0,57.03,2.85,30
1.76,43.26,22.75,1861.0,60.68,3.03,30
2.38,51.45,30.75,2516.0,67.96,3.4,30
2.71,55.81,35.02,2865.0,71.83,3.59,30
1.84,44.39,23.85,1951.0,61.68,3.08,30
1.69,42.36,21.87,1789.0,59.88,2.99,30
2.51,53.28,32.54,2662.0,69.58,3.48,30
1.29,37.05,16.67,1364.0,55.16,2.76,30
1.78,43.6,23.08,1888.0,60.98,3.05,30
2.77,56.7,35.88,2936.0,72.62,3.63,30
2.87,57.99,37.14,3039.0,73.77,3.69,30
2.56,53.89,33.13,2711.0,70.12,3.51,30
1.35,37.83,17.43,1426.0,55.84,2.79,30
1.94,45.71,25.14,2057.0,62.86,3.14,30
2.55,53.76,33.01,2701.0,70.01,3.5,30
2.6,54.4,33.64,2752.0,70.58,3.53,30
2.98,59.43,38.55,3154.0,75.04,3.75,30
3.02,59.94,39.05,3195.0,75.5,3.78,30
3.05,60.4,39.5,3232.0,75.91,3.8,30
1.38,38.28,17.87,1462.0,56.24,2.81,30
2.29,50.33,29.65,2426.0,66.96,3.35,30
1.79,43.65,23.12,1892.0,61.02,3.05,30
1.84,44.4,23.86,1952.0,61.69,3.08,30
2.2,49.08,28.43,2326.0,65.84,3.29,30
1.88,44.94,24.38,1995.0,62.17,3.11,30
2.37,51.34,30.64,2507.0,67.86,3.39,30
2.43,52.18,31.46,2574.0,68.6,3.43,30
2.52,53.36,32.62,2669.0,69.66,3.48,30
1.48,39.64,19.2,1571.0,57.46,2.87,30
2.52,53.4,32.66,2672.0,69.69,3.48,30
1.17,35.55,15.2,1244.0,53.82,2.69,30
3.14,61.56,40.64,3325.0,76.94,3.85,30
2.19,48.99,28.34,2319.0,65.77,3.29,30
2.98,59.41,38.54,3153.0,75.03,3.75,30
1.16,35.35,15.01,1228.0,53.64,2.68,30
2.23,49.53,28.87,2362.0,66.24,3.31,30
2.87,57.93,37.08,3034.0,73.71,3.69,30
3.03,60.1,39.21,3208.0,75.64,3.78,30
1.85,44.49,23.94,1959.0,61.77,3.09,30
1.54,40.34,19.89,1627.0,58.08,2.9,30
3.07,60.61,39.71,3249.0,76.1,3.81,30
2.85,57.71,36.87,3017.0,73.52,3.68,30
1.6,41.13,20.66,1690.0,58.78,2.94,30
3.08,60.76,39.86,3261.0,76.23,3.81,30
1.86,44.68,24.13,1974.0,61.93,3.1,30
3.25,62.99,42.03,3439.0,78.21,3.91,30
2.03,46.93,26.33,2154.0,63.93,3.2,30
2.99,59.53,38.65,3162.0,75.13,3.76,30
2.29,50.36,29.69,2429.0,66.99,3.35,30
1.62,41.4,20.92,1712.0,59.02,2.95,30
1.16,35.39,15.05,1231.0,53.68,2.68,30
2.78,56.75,35.93,2940.0,72.67,3.63,30
2.23,49.48,28.82,2358.0,66.2,3.31,30
2.63,54.86,34.09,2789.0,70.99,3.55,30
2.44,52.33,31.61,2586.0,68.73,3.44,30
2.5,53.09,32.35,2647.0,69.41,3.47,30
2.98,59.49,38.61,3159.0,75.1,3.76,30
2.47,52.63,31.9,2610.0,69.0,3.45,30
3.11,61.1,40.19,3288.0,76.53,3.83,30
3.13,61.38,40.46,3310.0,76.78,3.84,30
1.18,35.6,15.25,1248.0,53.87,2.69,30
1.15,35.21,14.87,1217.0,53.52,2.68,30
3.29,63.49,42.52,3479.0,78.66,3.93,30
2.35,51.05,30.36,2484.0,67.6,3.38,30
3.25,63.04,42.08,3443.0,78.26,3.91,30
3.36,64.44,43.45,3555.0,79.5,3.98,30
3.33,64.01,43.03,3521.0,79.12,3.96,30
2.57,53.95,33.2,2716.0,70.18,3.51,30
1.68,42.21,21.72,1777.0,59.74,2.99,30
3.04,60.26,39.37,3221.0,75.79,3.79,30
2.17,48.75,28.11,2300.0,65.56,3.28,30
3.3,63.7,42.73,3496.0,78.84,3.94,30
1.95,45.83,25.25,2066.0,62.96,3.15,30
2.63,54.79,34.01,2783.0,70.92,3.55,30
2.19,48.96,28.32,2317.0,65.74,3.29,30
1.56,40.7,20.24,1656.0,58.4,2.92,30
2.22,49.43,28.77,2354.0,66.16,3.31,30
3.27,63.25,42.29,3460.0,78.44,3.92,30
2.97,59.28,38.4,3142.0,74.91,3.75,30
1.51,39.93,19.48,1594.0,57.71,2.89,30
2.8,57.06,36.24,2965.0,72.94,3.65,30
1.63,41.51,21.03,1721.0,59.12,2.96,30
